,url,description,gpt3_description
6729,https://www.businessinsider.com/us-steel-stock-price-on-dismal-q3-profit-forecast-tariffs-2019-9,"Shares of US Steel tumbled as much as 15% on Thursday after the producer said it expects to post a larger loss than analysts expected for the third quarter. The company said it expects a loss of $0.35 per share for the period, compared to the $0.06 loss estim…",Shares of United States Steel Corporation (X) fell over 9% on Thursday after the company announced a dismal profit forecast for the third quarter. The company attributed the weak forecast to lower steel prices and higher costs associated with the Trump administration's tariffs.
6730,https://abcnews.go.com/US/family-awaits-answers-desperate-search-missing-year-girl/story?id=65712172,An Amber Alert remains in effect in New Jersey for 5-year-old Dulce Maria Alavez amid a statewide manhunt for an unidentified man who police say was seen leading the litt,An Amber Alert has been issued for a missing 12-year-old girl in Florida. The girl was last seen getting into a car with an unknown person.
6731,http://www.bbc.co.uk/news/world-us-canada-49762384,Tropical Depression Imelda swept through the US state overnight leaving some residents stranded.,"Tropical Depression Imelda has caused ""catastrophic"" flooding in parts of Texas, US, with hundreds of people rescued from their homes. The National Weather Service has issued a flash flood emergency for parts of Harris County, home to Houston."
6732,https://www.irishtimes.com/news/politics/border-community-must-work-with-police-to-stamp-out-total-lawlessness-says-coveney-1.4023772,Tánaiste: Attack on Quinn executive ‘a reminder of gangland paramilitary-style punishment beatings of past’,"Tánaiste: Attack on PSNI officer 'a reminder of the lawlessness that still exists along parts of the border'

The Tánaiste has said that an attack on a police officer in Co Armagh is a reminder of the ""total lawlessness"" that still exists along parts of"
6733,https://www.cbsnews.com/news/trump-whistleblower-new-details-emerge-in-whistleblower-case-as-officials-battle-over-report/,"The Acting Director of National Intelligence, Joseph Maguire, is refusing to hand over the report","The Acting Director of National Intelligence has refused to turn over a complaint from a whistleblower to Congress, as required by law. The complaint is said to involve President Trump and a foreign leader, and the intelligence community's inspector general has determined it to be credible and urgent."
6734,https://www.nytimes.com/2019/09/19/movies/always-in-season-review.html,"Jacqueline Olive, who directed the documentary, makes a powerful case that such murders can and do happen today.","Jacqueline Olive's documentary ""Always in Season"" examines the 2014 murder of Lennon Lacy, a black high school football player who was found hanging from a swing set in Bladenboro, N.C. The film suggests that Lacy's death was a lynching."
6735,https://abcnews.go.com/Technology/wireStory/facebook-ceo-visits-washington-amid-push-tech-oversight-65722601,"Facebook CEO Mark Zuckerberg is meeting with lawmakers in Washington to discuss regulation of the tech industry, including the companies' collection of users' personal data on their platforms.",Facebook CEO Mark Zuckerberg is in Washington to meet with lawmakers amid a push for more tech oversight. The meetings come as Facebook is facing scrutiny over its handling of user data.
6736,https://abcnews.go.com/Entertainment/wireStory/rose-garden-setting-trumps-state-dinner-65721723,It will be an al fresco Rose Garden soiree for Australian Prime Minister Scott Morrison as the White House throws its first state dinner in more than a year,"It will be held in the Rose Garden and is being called a ""state dinner."" The dinner is being held to honor the president of France."
6737,https://www.businessinsider.com/renting-versus-buying-a-house-advice-math-rule-2019-9,"Deciding to rent or buy a home comes down to the ""Rule of 150,"" according to early retirees Kristy Shen and Bryce Leung, who wrote the book "" Quit Like a Millionaire."" Multiplying your monthly mortgage payment by 150% will show you how much your house will ac…",Deciding to buy or rent a house is a difficult decision. This article provides some advice and a mathematical rule to help make the decision.
6738,https://www.cnn.com/2019/09/19/business/uaw-gm-strike-day-four/index.html,"Negotiators for the United Auto Workers union and General Motors returned to the table this morning, as rank and file workers from the automakers manned picket lines for a fourth day.","Negotiators for the United Auto Workers and General Motors met for four hours Thursday, but failed to reach an agreement to end a strike that has idled more than 50,000 workers for a fourth day."
6739,https://in.reuters.com/article/oecd-economy-idINKBN1W42HP,"The trade war between the United States and China has plunged global growth to its lowest levels in a decade, the OECD said on Thursday as it slashed its forecasts.","The trade war between the United States and China has been going on for over a year now, and it doesn't seem like it's going to end anytime soon. The latest round of tariffs has been imposed by the United States, and China has retaliated with its own set of tariffs."
6740,https://www.newsweek.com/mother-accused-killing-baby-daughter-fentanyl-1460133,Kimberly Nelligan has appeared in court after she was arrested nearly a year after the death of her daughter.,Kimberly Nelligan is accused of killing her baby daughter by giving her fentanyl. Nelligan is now facing a charge of involuntary manslaughter.
6741,https://www.reuters.com/article/us-basketball-nba-fiba-rankings-idUSKBN1W429R,USA Basketball remains No. 1 in the FIBA world men's rankings despite a shocking seventh-place finish at this month's World Cup in China.,"USA Basketball has regained the top spot in the world rankings after a one-year absence, according to the latest rankings released by FIBA on Monday. The United States, which won the World Cup in China last month, finished ahead of second-ranked Spain and third-ranked Argentina."
6742,http://us.cnn.com/2019/09/19/opinions/trumps-team-of-flunkies/index.html,"Trump has surrounded himself with yes-men and is now running his Cabinet like he used to run his real estate company -- as a one-man show surrounded by flunkies, writes Peter Bergen.",Trump has a team of unqualified individuals who are only in their positions because they have loyalty to Trump. The article discusses how this is detrimental to the country.
6743,https://www.irishtimes.com/culture/books/the-wall-by-john-lanchester-is-this-week-s-irish-times-eason-offer-1.4023625,A sneak preview of Saturday’s books pages,A sneak peak at the Irish Times Eason offer for the week is The Wall by John Lanchester. The book is a story about a man who is a part of a society that lives behind a wall to protect themselves from what is outside.
6744,https://www.cnn.com/videos/us/2019/09/19/navy-dad-michael-forjan-surprises-kids-three-schools-one-day-newsource-orig.cnn,"US Navy Senior Chief Michael Forjan is home on leave from Iraq, where he has been serving since April 2019, and he decided to commemorate his arrival by surprising his kids at three different Florida schools in one day.","US Navy dad, Michael Forjan, surprises his kids at three different schools in one day. The kids were surprised and excited to see their dad."
6745,https://www.bbc.co.uk/news/uk-england-london-49757811,"Jodie Chesney's friend failed to buy cannabis from the defendants on the day she died, a jury hears.","Jodie Chesney's killers have been jailed for life. The 17-year-old was stabbed in the back in a park in Romford, east London, in March 2019."
6746,https://www.cnn.com/2019/09/19/world/global-climate-strike-what-you-should-know/index.html,"On Friday, people all over the world are expected to walk out of their schools and workplaces to demand action to address the global climate crisis.","On Friday, people in more than 150 countries are expected to participate in a global climate strike, one of the largest environmental protests in history. The strike is being led by young people who are demanding action on climate change."
6747,https://edition.cnn.com/2019/09/19/sport/lyn-jones-russia-rugby-world-cup-spt-intl/index.html,"Russia heads to its second Rugby World Cup as a heavy underdog, but coach Lyn Jones has high hopes that the sport can one day thrive there.","Russia heads to the Rugby World Cup as the lowest-ranked team, but with a coach who knows what it takes to win. Lyn Jones took Wales to the semi-finals in 2011 and is now tasked with leading Russia out of the group stage for the first time."
6748,https://www.bbc.co.uk/news/world-africa-12196679,Zine al-Abidine Ben Ali led Tunisia for 23 years before stepping down amid mass street protests.,Zine al-Abidine was the president of Tunisia from 1987 until he was ousted in 2011. He was the country's first democratically elected president.
6749,https://www.businessinsider.com/huawei-mate-30-android-10-no-google-apps-play-store-2019-9,"Huawei's Mate 30 smartphones can use Google's Android 10 operating system despite the US government blacklisting Huawei. That's because the Android operating system is open source and can be freely adopted, and doesn't require any business or licensing. You c…","Huawei's Mate 30 is the company's latest flagship phone. The phone runs on Android 10, but does not have access to Google's Play Store or any of its apps."
6750,https://www.wsj.com/video/under-ais-watchful-eye-china-wants-to-raise-smarter-students/C4294BAB-A76B-4569-8D09-32E9F2B62D19.html,"A growing number of classrooms in China are equipped with artificial-intelligence cameras and brain-wave trackers. While many parents and teachers see them as tools to improve grades, they’ve become some children’s worst nightmare. Photo/Video: Crystal Tai","A growing number of schools in China are using artificial intelligence to monitor students, grade their work and even choose what they should learn next. The AI-powered system is designed to personalize each student's education and help them catch up to their peers."
6751,https://www.nytimes.com/2019/09/19/realestate/essaouira-morocco-riad-guesthouse.html,"For many expatriates, the exotic port city of Essaouira seems a perfect place to settle. But finding success in business can be challenging.","For many, the city of Essaouira is a place to relax and escape the hustle and bustle of daily life. The city is home to a number of riads, which are traditional Moroccan guesthouses."
6752,https://www.cbsnews.com/video/officials-are-urging-people-to-cancel-outdoor-events-in-states-affected-by-deadly-mosquito-borne-illness/,"Health officials in several states are urging people to cancel outdoor events amid several cases of a rare, deadly mosquito-borne illness. So far this year, at least 22 cases of Eastern Equine Encephalitis virus have been reported in six states. Five people h…","Health officials are urging people to cancel outdoor events in states affected by deadly mosquito-borne illness. The illness, which is caused by the West Nile virus, has already killed nine people in Texas."
6753,https://www.businessinsider.com/gates-doesnt-think-government-should-break-up-big-tech-companies-2019-9,"Microsoft cofounder and philanthropist Bill Gates thinks big tech companies shouldn't be broken up. Instead, the government should play a role in regulating them. In an interview with Bloomberg's Erik Schatzker, Gates discussed the responsibilities of tech co…","Microsoft cofounder Bill Gates thinks that the government should not break up big tech companies. He believes that these companies are doing ""amazing things"" and that they should be regulated instead."
6754,https://blogs.wsj.com/moneybeat/2019/09/19/wsj-wealth-adviser-briefing-index-funds-exchange-challenge-playing-nice/,"Index funds are the new kings of Wall Street; exchanges are challenging ultrafast traders for mom-and-pop stock orders, and playing nice is one of today's most prized leadership qualities.","Index funds are a type of mutual fund that track a specific market index, such as the S&P 500. They are a popular investment choice for many investors because they offer diversification and are relatively low-cost."
6755,https://abcnews.go.com/Politics/ice-chief-defends-agents-scolds-lawmakers-political-rhetoric/story?id=65703980,ICE Acting Director Matthew Albence says fervent political activism put his front-line agents at risk.,"ICE Acting Director Mark Morgan scolded lawmakers for their ""political rhetoric"" and defended ICE agents at a House hearing on Tuesday. Morgan said the ""vast majority"" of ICE agents are ""good, decent, hardworking professionals."""
6756,https://www.irishtimes.com/news/crime-and-law/courts/high-court/court-grants-temporary-order-against-landlord-to-prevent-meath-montessori-closure-1.4023818,Landlord claim of €1.48m rent arrears disputed by Fun2see Learning & Activity Centre,"Landlord claim: The High Court has granted a temporary order against a landlord to prevent the closure of a Meath Montessori school.

The order, granted on an ex-parte basis, was made against the landlord of the school, which is located in Trim."
6757,https://www.cnn.com/2019/09/19/politics/2020-democratic-presidential-candidates-ranked/index.html,"There are -- still! -- 20 candidates running for the Democratic presidential nomination. But, at the moment, it looks like a two-horse race.","There are currently twenty-four declared candidates for the Democratic party nomination for President in the 2020 election. This article ranks the candidates according to a variety of factors including name recognition, fundraising, and polling data."
6758,https://in.reuters.com/article/renault-psa-unions-idINKBN1W426R,Renault and PSA Group face a potential stand-off with French workers worried that an industry drive to meet EU emissions targets will fuel demands for concessions in upcoming labour negotiations.,"Renault and PSA workers in France have started voting on a new company-wide agreement that would cut around 7,500 jobs in the country. The agreement, which needs to be approved by a majority of workers, would also see a reduction in working hours and pay."
6759,https://af.reuters.com/article/worldNews/idAFKBN1W425O,"A retired law professor with an awkward public manner, little money, no political party and a commitment to an obscure form of democracy might soon become the most unlikely leader in the Arab world.",A retired U.S. Marine Corps general has been charged with making false statements to federal investigators looking into whether he used his influence to help a Chinese-owned company win U.S. government contracts.
6760,https://www.reuters.com/article/us-deliveringalpha-wework-idUSKBN1W42KA,Two top technology investors cautioned against drawing broadconclusions about the valuation of private companies from questions swirling around U.S. office-sharing startup WeWork.,"Two top executives from WeWork, the co-working space startup, will speak at the Delivering Alpha conference in New York on Wednesday, a person familiar with the matter said."
6761,https://www.aljazeera.com/news/2019/09/tunisian-autocrat-ben-ali-dies-saudi-exile-news-reports-190919144553597.html,Ben Ali fled Tunisia after citizens rose up against his oppressive rule in a revolution that inspired the Arab Spring.,Ben Ali was a Tunisian autocrat who was ousted in 2011 during the Arab Spring. He died in exile in Saudi Arabia.
6762,https://www.irishtimes.com/news/politics/coveney-issues-dose-of-reality-on-brexit-progress-1.4023692,Remarks by Tánaiste follow Arlene Foster’s Northern Ireland-only solution comment,"Remarks by Simon Coveney, the deputy prime minister of Ireland, on the lack of progress in Brexit negotiations. He states that the Irish government is ""not going to be able to resolve the issue of the border on behalf of the UK""."
6763,https://www.cbsnews.com/video/919-cbsn-am/,Whistleblower complaint filed involving Trump; Sandy Hook promise release back-to-school PSA,"Whistleblower complaint: The complaint alleges that Trump used his office to ""solicit interference from a foreign country"" in the 2020 election."
6764,https://www.aljazeera.com/news/2019/09/mexico-2017-earthquakes-funds-reconstruction-hold-190919134134813.html,The Mexican government still lacks a mechanism that tracks emergency spending for recovery funds for the 2017 earthquakes.,"The Mexican government has been accused of hoarding funds that were meant for earthquake relief and reconstruction. Two years after two powerful earthquakes hit Mexico, little progress has been made in rebuilding."
6765,https://abcnews.go.com/US/wireStory/sex-crime-suspect-underage-girls-family-attacked-65718024,A Louisiana man accused of having sex with a 13-year-old says he was beaten by the girl's family after they caught the two together,"A Louisiana man was arrested after he allegedly attacked the family of an underage girl he is accused of sexually assaulting. The suspect, who has not been identified, is accused of breaking into the family's home and attacking the girl's father and brother."
6766,https://www.businessinsider.com/vladimir-putin-deepfake-mit-ai-technology-hao-li-2019-9,"Deepfakes — videos manipulated with AI to make someone appear to say or do something they haven't actually said or done — have become a real concern, especially when it comes to spreading misinformation ahead of the 2020 presidential election. The advancement…","Deepfakes are computer-generated, often realistic images and videos that are made using artificial intelligence technology. They can be used to create fake news stories or to make someone look like they are saying or doing something they are not."
6767,https://www.reuters.com/article/us-autos-emissions-trump-timeline-idUSKBN1W428D,"The Trump administration said on Thursday it was revoking California's power to set its own fuel efficiency laws, a move that could lead to legal battles over environmental policy issues that will affect the auto industry and consumers.","The Trump administration is expected to announce on Wednesday that it will revoke California's authority to set its own vehicle emissions standards, a move that could lead to a major clash over environmental policy.

The move would be a victory for the auto industry, which has lobbied hard for the Trump administration to revoke the state"
6768,https://ca.reuters.com/article/businessNews/idCAKBN1W42DM-OCABS,Facebook CEO Mark Zuckerberg is meeting with lawmakers on Capitol Hill for a second day on Thursday as part of an effort by the social media giant to mend its reputation as it faces a slew of government investigations.,"Facebook CEO Mark Zuckerberg will testify before the U.S. House Financial Services Committee on Wednesday, October 23, 2019, the panel said in a statement on Tuesday. This will be Zuckerberg's first appearance before the committee."
6769,https://www.nytimes.com/2019/09/19/world/europe/germany-golzow-syria-refugees.html,"Four years after Germany took in over one million migrants, integration is quietly working, one village at a time.","Four years ago, a group of Syrian refugees settled in the German village of Golzow. The village has since welcomed them, helping them to integrate into the community."
6770,https://www.businessinsider.com/google-laszlo-bock-management-tips-2015-5,"Laszlo Bock joined Google in 2006 as its senior vice president of People Operations. He saw the company progress over 10 years, and he detailed what he learned in his book, ""Work Rules!"" Experts say Bock's management techniques have helped Google become one o…","Laszlo Bock is the head of people operations at Google. In this article, he shares his top tips for managers."
6771,https://www.nytimes.com/2019/09/19/world/africa/south-sudan-oil-militias.html,The report by a watchdog group linked Dar Petroleum Operating Company to the president and outlined other major players it said were complicit in violence and corruption.,"The report discusses how oil production in South Sudan has created a new class of millionaires among the country's militias, exacerbating the conflict. It also details how the oil is being smuggled out of the country, often through Sudan."
6772,https://www.nytimes.com/2019/09/19/us/eee-mosquito-virus.html,"Health authorities are investigating other cases of Eastern Equine Encephalitis, which is transmitted through a mosquito bite, after one man died and two people were confirmed infected.","Health authorities are warning of an outbreak of a rare mosquito-borne virus in Massachusetts. The virus, called Eastern equine encephalitis, has already killed four people in the state."
6773,https://www.newsweek.com/fox-poll-shows-trump-losing-democratic-frontrunners-2020-1460173,Fox News Poll Shows Trump Losing to Every Democratic Frontrunner Newsweek The polls are in: here’s who won — and lost — last week’s debate Vox.com One big lesson from the General Motors strike NJ.com Electability becomes a self-fulfilling prophecy The Washing…,"Fox News released a poll that shows Trump losing to the top 3 Democratic frontrunners in 2020. The poll shows that Trump would lose to Biden, Sanders, and Warren."
6774,https://abcnews.go.com/International/wireStory/lawyer-tunisias-ruler-zine-el-abidine-ben-ali-65718349,"Get breaking national and world news, broadcast video coverage, and exclusive interviews. Find the top news online at ABC news.","Get breaking news alerts and special reports. The lawyer for Tunisia's ousted ruler Zine El Abidine Ben Ali says his client is in ""very bad health"" and has urged authorities to allow him to be transferred to a civilian hospital."
6775,https://www.bbc.co.uk/programmes/w172wy0j0xkztd6,The latest five minute news bulletin from BBC World Service.,"The latest episode of the BBC's ""The Food Chain"" podcast features an interview with chef and restaurateur Heston Blumenthal. Blumenthal discusses his approach to food and cooking, and how he has been able to create some of the world's most iconic dishes."
6776,https://www.bbc.co.uk/news/uk-49755421,An inquiry into sex abuse says one runaway victim was penalised for stealing jewellery to survive.,An inquiry has been launched after a man died while being restrained by police in south Wales. The incident happened in the early hours of Sunday in the Ely area of Cardiff.
6777,https://abcnews.go.com/International/wireStory/egyptian-officials-sinai-blast-kills-injures-forces-65715955,Egyptian officials say a roadside bomb targeting an armored vehicle has killed one member of the security forces in the restive northern Sinai province and wounded two others,Egyptian officials say that a blast in the Sinai Peninsula has killed and injured a number of security forces. The blast reportedly took place near the city of El-Arish.
6778,https://www.cnn.com/2019/09/19/politics/donald-trump-iran-javad-zarif-national-security/index.html,"President Donald Trump's national security team was expected to meet again Thursday to consider options for responding to an attack on Saudi oil facilities, according to senior administration officials, but there is growing doubt Trump will authorize a milita…","President Donald Trump said Thursday that he's open to meeting with Iranian President Hassan Rouhani ""with no preconditions,"" a significant shift in tone from his administration's hardline stance against Tehran.

The offer came a day after Trump met with Iranian Foreign Minister Javad Zarif on the sidelines of the United"
6779,https://abcnews.go.com/US/wireStory/national-hurricane-center-hurricane-jerry-formed-closing-caribbean-65719308,"Get breaking national and world news, broadcast video coverage, and exclusive interviews. Find the top news online at ABC news.","Get breaking news on Hurricane Jerry, which has formed in the Caribbean and is expected to close in on the Leeward Islands later today."
6780,https://www.reuters.com/article/us-health-vaping-illness-idUSKBN1W42C5,"U.S. health officials said on Thursday there are now 530 confirmed and probable cases and seven deaths from severe lung-related illnesses tied to vaping, and there are no signs that the outbreak is easing.","U.S. health officials reported 1,299 confirmed and probable cases of lung injury associated with e-cigarette use as of October 1, 2019. This is an increase of 275 cases from the previous week."
6781,https://www.reuters.com/article/us-brazil-politics-idUSKBN1W42FU,"The leader of the Brazilian government in the Senate offered to resign his leadership position on Thursday after being targeted in a police raid into possible corruption, a move that could weaken the sway of President Jair Bolsonaro in the upper house.","The leader of Brazil's lower house of Congress said on Friday that the chamber will not vote on a pension reform bill this year, dealing a blow to President Jair Bolsonaro's signature legislative initiative. The leader, Rodrigo Maia, said in a statement that ""there is no more time"" to vote"
6782,https://www.nytimes.com/2019/09/19/podcasts/the-daily/harvey-weinstein-gloria-allred.html,New reporting by Jodi Kantor and Megan Twohey sheds light on the role of the renowned women’s rights lawyer in the system that protected Mr. Weinstein.,"New reporting has revealed that Gloria Allred, the well-known feminist lawyer, was secretly working with Harvey Weinstein to help him cover up his sexual misconduct. Allred has denied the allegations."
6783,https://www.bbc.co.uk/sport/cricket/49759296,Sri Lanka spinner Akila Dananjaya has been suspended from bowling in international cricket for 12 months because of an illegal action.,"Sri Lanka's Angelo Mathews has announced his retirement from Test cricket with immediate effect.

The 32-year-old all-rounder, who has played 64 Tests, said the decision was ""one of the hardest"" he has ever had to make."
6784,https://www.bbc.co.uk/news/technology-49757660,The chief executive says Amazon will buy thousands of electric vehicles and become carbon neutral by 2040.,"The chief of UK intelligence agency GCHQ has said that ""encryption is vital"" and that attempts to ban it would be ""undeliverable"". He was speaking at a conference in London."
6785,https://www.bbc.co.uk/news/uk-england-london-49761290,Tendai Muswere is given a three-year sentence after pleading guilty to making a working firearm.,Tendai Muswere is a Zimbabwean man who has been living in the UK for four years. He was recently granted asylum after a long and difficult process.
6786,https://www.wsj.com/articles/cities-going-to-hell-trumps-epa-to-put-san-francisco-on-notice-for-homeless-11568865080,‘Cities Going to Hell’: Trump’s EPA to Put San Francisco on Notice for Homelessness The Wall Street Journal Trump administration revokes California’s authority to set auto mileage standards Fox News Trump revokes waiver for California to set higher auto emiss…,"The article discusses how the Trump administration plans to put pressure on cities with high homeless populations by threatening to withhold federal funding. The administration specifically mentions San Francisco as a city that is ""going to hell."""
6787,https://www.cnn.com/2019/09/19/politics/ruth-bader-ginsburg-cancer-speaking-tour/index.html,Justice Ruth Bader Ginsburg explained Wednesday night why she has agreed to an extended multi-state speaking tour in the weeks following the announcement that she had been treated for her fourth bout of cancer.,Justice Ruth Bader Ginsburg has been diagnosed with cancer for the fourth time. The 86-year-old Supreme Court justice underwent surgery to remove two malignant growths from her left lung on Friday.
6788,https://www.bbc.co.uk/sport/rugby-union/49754327,"The world's top rugby union nations and expectant hosts Japan are set for the start of the ""most open World Cup in a long time"".",The world's best rugby union players will compete in the 2019 Rugby World Cup in Japan. The tournament will be the first Rugby World Cup to be held in Asia.
6789,https://www.businessinsider.com/china-economic-growth-faces-triple-threat-trade-war-economist-says-2019-9,"China's preliminary third-quarter economic growth rate is the slowest ever forecast. And a ""triple threat"" of developmental factors could send the country into an even longer contraction, according to a Nomura economist. The three primary threats are a projec…","China's preliminary third-quarter gross domestic product (GDP) growth rate is 6%, the slowest pace since 1992. The trade war with the United States, a cooling property market, and slowing industrial output are all weighing on the world's second-largest economy."
6790,https://abcnews.go.com/International/wireStory/watchdog-global-oil-consortium-hurting-south-sudan-65716255,"Get breaking national and world news, broadcast video coverage, and exclusive interviews. Find the top news online at ABC news.","Get breaking news alerts and special reports. The news and stories that matter, delivered weekday mornings."
6791,https://www.cnn.com/2019/09/19/opinions/trumps-team-of-flunkies/index.html,"Trump has surrounded himself with yes-men and is now running his Cabinet like he used to run his real estate company -- as a one-man show surrounded by flunkies, writes Peter Bergen.",Trump has a team of unqualified people working for him. They are not doing their jobs well and it is causing problems for the country.
6792,https://www.irishtimes.com/							/news/crime-and-law/kevin-lunney-was-slashed-beaten-and-had-bleach-poured-on-him-by-kidnappers-1.4024046	,"QIH chief operations officer believed to have been held in a horsebox, investigators believe","QIH chief Kevin Lunney was slashed, beaten and had bleach poured on him by his kidnappers in a two-hour ordeal, it has emerged.

The father of six was abducted near his home in Kinawley, Co Fermanagh, on Tuesday evening before being driven across the border"
6793,https://www.bbc.co.uk/news/av/world-africa-49757670/port-harcourt-killings-women-protest-over-safety-concerns,Nigerian women took to the streets demanding safety and protection from the authorities.,Nigerian women are protesting the recent killings of women in Port Harcourt. They are demanding better safety for women and an end to the violence.
6794,https://www.businessinsider.com/kawhi-leonard-free-agency-meeting-clippers-lakers-2019-9,"The Los Angeles Clippers had the biggest summer in the NBA, signing Kawhi Leonard and trading for Paul George. Clippers head coach Doc Rivers said he thought the Clippers had the inside track to landing Leonard when he agreed to meet at Rivers' Malibu home af…","The Los Angeles Clippers and Los Angeles Lakers are set to meet with Kawhi Leonard in an attempt to sign the NBA superstar. Leonard is one of the most sought-after free agents in recent memory, and his decision will have a major impact on the NBA landscape."
6795,https://www.aljazeera.com/news/2019/09/survivor-talks-spike-femicide-south-africa-190919134206016.html,"The World Health Organization says that femicide in South Africa is almost five times the global average, with sexual offences rising by 4.8 percent this year.","The World:

South Africa has seen a recent spike in femicide, with many women being killed by their intimate partners. One survivor tells her story of domestic abuse and how she managed to escape."
6796,https://www.irishtimes.com/business/retail-and-services/debenhams-says-rescue-plan-on-track-after-court-backing-1.4023651,"British department store group Debenhams said on Thursday that its company voluntary arrangement (CVA) will go ahead as planned after a court rejected challenges to the rescue plan. Once the country’s biggest department store chain, Debenhams has been hit by …","British department store Debenhams has been given court backing for its rescue plan, which will see it close 22 stores across the UK. The company says the plan is on track and that it is ""confident"" about its future."
6797,https://www.bbc.co.uk/sport/football/49759940,"New Sheffield United owner Prince Abdullah says he would do business with the Bin Laden family and that theirs is ""not a disgraced name"".","New Sheffield United manager Chris Wilder says his side will be ""underdogs"" in their first Premier League game against Bournemouth on Sunday. The Blades were promoted from the Championship last season."
6798,https://www.irishtimes.com/news/environment/climate-activists-lose-high-court-case-against-government-1.4023974,Judge says the Government’s mitigation plan is an ‘important part of the jigsaw’,Judge says that the climate activists who brought the case against the government have not shown that the government's actions are unlawful.
6799,http://espn.go.com/nfl/story/_/id/27651369/elway-calls-ot-bolles-holding-penalties,"His Broncos teammates and even his boss have had it with grabby left tackle Garett Bolles, who suggested officials are unfairly targeting him for holding infractions.","His Broncos have only given up six sacks this season, but three of them have been on left tackle Garett Bolles, who has also been flagged for seven holding penalties."
6800,https://abcnews.go.com/International/wireStory/mexico-rebuilding-2017-quake-65718210,"Mexico is marking the Sept. 19 anniversaries of 2017 earthquakes that killed more than 500 people and a devastating 1985 temblor that left at least 9,500 dead",Mexico is rebuilding after a devastating earthquake in 2017. The country is working to improve its infrastructure and build more resilient buildings.
6801,https://www.wsj.com/graphics/red-economy-blue-economy/,"Dems, Republicans Aren't Just Divided. They Live in Different Worlds... (First column, 6th story, link ) Related stories: GALLUP: Party Polarization at Record... Advertise here","Dems, Republicans and the Geography of American Prosperity: The U.S. economy is increasingly bifurcated between prosperous coastal cities and struggling inland communities."
6802,https://abcnews.go.com/International/wireStory/prices-exceed-expectations-mexican-relics-sale-65721790,"Not only did Mexico fail to stop a French auction house's sale of about 120 pre-Hispanic artifacts, many sold for well above their estimated prices","Not only did prices for Mexican relics exceed expectations at a recent auction, but all 100 items were sold. The auction, which was held in Paris, featured a range of items from pre-Columbian cultures."
6803,https://www.reuters.com/video/2019/09/19/trump-signs-his-border-wall?videoId=602368763,"U.S. President Donald Trump on Wednesday signed a border wall under construction in Otay Mesa, California. Rough Cut (no reporter narration).",U.S. President Donald Trump on Thursday signed a proclamation ordering more money to be spent on his border wall with Mexico. The move will redirect $3.6 billion from military construction projects to the wall.
6804,https://www.nytimes.com/2019/09/19/business/18reuters-walmart-mcmillon-business-roundtable.html,"Walmart C.E.O. Doug McMillon will head the C.E.O. trade group and replace JPMorgan’s chief, Jamie Dimon.","Walmart C.E.O. Doug McMillon is one of the many business leaders who have signed on to the Business Roundtable's new statement on the purpose of a corporation. The statement says that businesses should focus on creating value for all stakeholders, not just shareholders."
6805,https://www.businessinsider.com/jeff-bezos-amazon-climate-change-pledge-2019-9,"Amazon CEO Jeff Bezos announced a new climate pledge in Washington, D.C., on Thursday. As part of the pledge, Amazon said it will meet the sustainability goals of the United Nations Paris Agreement 10 years early, and by 2040, the company will be carbon neutr…","Amazon CEO Jeff Bezos has pledged to spend $10 billion to help fight climate change. The money will be used to fund scientists, activists, and nonprofits."
6806,https://www.bbc.co.uk/sport/football/49762170,Ex-Premier League and Liverpool chief executive Rick Parry is set to be named the English Football League's new chairman.,"Ex-Premier League referee Mark Halsey has been diagnosed with throat cancer. Halsey, who officiated in the Premier League for 15 years, has been undergoing treatment for the past few months."
6807,https://www.bbc.co.uk/news/entertainment-arts-49759570,"Yannis Philippakis says he can't play guitar, after a cousin accidentally sliced his hand open.","Yannis Philippakis is the frontman of the British indie rock band Foals. The band has released five albums, the most recent being Everything Not Saved Will Be Lost – Part 1, which was released in March 2019."
6808,https://abcnews.go.com/US/wireStory/wife-house-majority-whip-jim-clyburn-dies-age-65717937,"Get breaking national and world news, broadcast video coverage, and exclusive interviews. Find the top news online at ABC news.","Get breaking news and updates on James Clyburn's wife, Emily, who has died at the age of 80. Emily was a civil rights activist and the couple met while they were both students at Howard University."
6809,https://www.irishtimes.com/news/world/europe/pilot-stuck-on-power-line-for-two-hours-after-plane-crash-in-france-1.4024118,Man ejected from Belgian fighter jet which cut through roof of house during descent,Man ejected from his plane during a crash in France was stuck on a power line for two hours before being rescued by firefighters. The man was not injured in the incident.
6810,https://www.businessinsider.com/how-to-change-keyboard-language-on-mac,You can change the keyboard language on a Mac computer by accessing your Mac's System Preferences menu. Changing your keyboard language can be incredibly useful if you often write in a language other than your computer's default language. Visit Business Insid…,"You can change your keyboard language on a Mac by going to System Preferences and selecting the Keyboard tab. From there, you can add new keyboard languages and rearrange them to your preference."
6811,https://www.nytimes.com/2019/09/19/world/canada/justin-trudeau-brownface-image.html,Prime Minister Justin Trudeau of Canada has cast himself as spokesman for the world’s liberals. But a series of episodes challenge that view.,"Prime Minister Justin Trudeau has been caught in a brownface scandal after a photo of him surfaced from a 2001 ""Arabian Nights"" gala. Trudeau has apologized for the photo, saying he should have known better."
