,url,description,gpt3_description
1514,https://www.bbc.co.uk/sport/football/49592256,Former Nigeria coach Samson Siasia files an appeal with Fifa and the Court of Arbitration for Sport against a life ban from football.,"Former Nigeria international striker Odion Ighalo has completed his move to Manchester United on loan from Chinese side Shanghai Shenhua.

The 30-year-old has signed a deal until the end of the season and will wear the number 25 shirt."
1515,https://www.cbsnews.com/video/charleston-mayor-on-the-triple-threat-his-city-is-facing-from-hurricane-dorian/,"The mayor of Charleston, John Tecklenburg, joins “CBS This Morning” to discuss the triple threat his city is facing from Hurricane Dorian. Tecklenburg advised his residents to stay inside, and discussed his concerns about coming high tides.","The mayor of Charleston, South Carolina, John Tecklenburg, is interviewed about the triple threat his city is facing from Hurricane Dorian. He discusses the preparations that are being made and the potential impact of the storm."
1516,https://www.businessinsider.com/fitness-studios-become-place-for-community-identity-2019-8,"Today's fitness companies have evolved from run-of-the-mill gyms to full-fledged lifestyle brands, appealing to Americans seeking new forums for community and social connection. As the market for boutique fitness grows more saturated, brands are experimenting…","Today's fitness studios are more than just a place to workout. They've become a community and identity for many people. From yoga to CrossFit, these studios provide a sense of belonging for their members."
1517,https://www.cnn.com/2019/09/05/cnn-underscored/sonos-port-one-sl-speaker-pricing-features/index.html,"Along with announcing its first portable speaker (the Move), Sonos has also introduced One SL and Port. The One SL is a Sonos One speaker that ditches the microphones, meaning you can't control it with smart home voice commands. That cuts the price to $179, c…","Along with the new Sonos Port, the company is also releasing the $399 Sonos One SL speaker. The new speaker is similar to the Sonos Play:5, but doesn't have a built-in amplifier."
1518,https://abcnews.go.com/International/sikh-mp-demanded-johnson-apologize-racist-comments-comparing/story?id=65381981,Sikh Member of Parliament demanded an apology for”racist” comments Johnson made in a newspaper column comparing burka-wearing Muslim to letter boxes bank robbers,Sikh Member of Parliament Tanmanjeet Singh Dhesi demanded an apology from British Prime Minister Boris Johnson for his racist comments comparing Muslim women who wear burqas to letterboxes and bank robbers. Dhesi said that Johnson's comments have legitimized Islamophobia and racism in the UK.
1519,https://www.bbc.co.uk/news/uk-49593110,PM Boris Johnson faces a backlash for shouting the phrase at the Labour leader Jeremy Corbyn in Parliament.,"PM Boris Johnson has said that the UK will leave the EU on 31 October ""come what may"". He has also said that the UK will not pay the £39bn ""divorce bill"" to the EU."
1520,http://www.bbc.co.uk/news/world-asia-49592540,They are relatives of five Pakistani women thought killed after being filmed singing at a wedding.,"They are investigating the death of a man who was found with his hands and feet bound in a park in Hong Kong. The man, who has not been identified, is believed to have been killed elsewhere and his body dumped in the park."
1521,https://www.businessinsider.com/netflix-denies-reports-that-its-changing-how-it-releases-tv-2019-9,Netflix is aggressively pushing back on reports that it will shift its strategy toward releasing TV episodes weekly instead of dropping entire seasons at once. Netflix said it already uses a staggered release strategy for some variety and competition programs…,"Netflix is a streaming service that offers an extensive library of films and television series, including those produced in-house. Netflix has denied reports that it is changing the way it releases new TV episodes."
1522,https://ca.reuters.com/article/businessNews/idCAKCN1VQ24W-OCABS,"The Canadian economy is showing ""a welcome degree of resilience"" to negative shocks, a senior Bank of Canada official said on Thursday, giving little indication as to whether a rate cut might be imminent.","The Canadian government is set to announce a new carbon tax on Friday, which will be applied to provinces that have not yet implemented a carbon pricing system. The tax will start at C$20 per tonne of carbon dioxide in 2019 and rise to C$50 per tonne by 2022."
1523,https://www.newsweek.com/nba-2k20-release-time-when-download-ps4-xbox-switch-game-1457606,"""NBA 2K20"" is about to release, and we know what time the download is going to be available. Here's when your MyCareer begins.","The release date for NBA 2K20 is September 6, 2019. The game will be available for download on PS4, Xbox One, and Switch."
1524,https://edition.cnn.com/2019/09/05/tennis/rafael-nadal-us-open-semifinals-diego-schwartzman-spt-intl/index.html,Rafael Nadal took a huge step to closing the grand slam gap on Roger Federer as he advanced to the semifinals of the US Open.,"Rafael Nadal won his semifinal match against Diego Schwartzman in straight sets, 6-4, 6-0, 6-2. Nadal will now face Daniil Medvedev in the finals."
1525,http://us.cnn.com/opinions/live-news/live-commentary-climate-crisis-town-hall/index.html,CNN commentators weigh in as Democratic candidates participate in CNN's groundbreaking town hall on the climate crisis.,CNN commentators are discussing the climate crisis and how it is affecting the world. They are also taking questions from viewers about what they can do to help.
1526,https://www.bbc.co.uk/news/uk-england-nottinghamshire-49578100,The BBC looks back at the career of veteran MP Ken Clarke after he was effectively thrown out of the Conservative Party.,"The BBC reports that a man has been arrested after a police officer was stabbed in the neck. The incident happened in Nottinghamshire, England."
1527,https://www.cnn.com/2019/09/05/us/larry-nassar-michigan-state-fine/index.html,"Michigan State University has been fined a record $4.5 million in connection to the Larry Nassar sexual abuse scandal, Education Secretary Betsy DeVos said.",Michigan State has been fined $4.5 million by the US Department of Education for failing to protect students from sexual abuse by former sports doctor Larry Nassar. The fine is the maximum allowed under federal law.
1528,https://in.reuters.com/article/bayer-monsanto-lists-idINKCN1VQ20I,"Bayer said a law firm it commissioned to investigate lists compiled by Monsanto of European journalists, politicians and researchers had found no evidence of illegal behaviour.",Bayer said it would list the agricultural business it acquired from Monsanto as a new unit called Bayer Crop Science on the Frankfurt stock exchange. The move is part of Bayer's plan to win regulatory approval for the $63 billion acquisition.
1529,https://www.irishtimes.com/sport/other-sports/steve-smith-reminds-archer-who-the-phenomenon-is-around-here-1.4008826,"We came for Archer v Smith, part two. What we got was a slow-paced pitch","We came for the cricket, but we stayed for the sledging. Australian batsman Steve Smith showed England bowler Jofra Archer who was boss during the Ashes Test match at Lord's."
1530,https://www.irishtimes.com/life-and-style/food-and-drink/kevin-thornton-curates-festival-food-area-for-f%C3%A9ile-1.4009051,Double Michelin-starred chef Kevin Thornton will curate a festival food area at this year’s Féile weekend in Thurles. Festival attendees can enjoy a range of locally-produced food and drinks from around the country at the ‘Food for Life’ area. Stalls will inc…,"Double Michelin-starred chef Kevin Thornton is curating the food area for the Féile music festival in Thurles, Co Tipperary. The festival will feature a range of food stalls, cookery demonstrations and talks from top chefs."
1531,https://www.newsweek.com/climate-change-townhall-biden-warren-sanders-2020-democrats-1457884,Perhaps Washington Governor and 2020 dropout Jay Inslee has Washington D.C. in his future after all. Climate czar has a nice ring to it.,"Perhaps Washington is not doing enough to combat climate change, but the 2020 democratic candidates are vowing to change that. In a recent townhall, Biden, Warren, and Sanders all committed to taking more aggressive stances on climate change if elected."
1532,https://www.cnn.com/videos/world/2019/09/05/dorian-damage-on-the-ground-in-abaco-bahamas-na-lon-orig.cnn,"See the devastation that Hurricane Dorian has left behind in the Abacos, Bahamas, where the killer storm mashed entire neighborhoods into rubble.",See the devastation that Hurricane Dorian has caused in the Bahamas. Many people have lost their homes and are in need of help.
1533,https://www.reuters.com/article/us-britain-israel-iran-idUSKCN1VQ1WV,"British Prime Minister Boris Johnson and Israeli Prime Minister Benjamin Netanyahu agreed during a meeting in London on the need to prevent Iran acquiring a nuclear weapon, Downing Street said on Thursday.","British Prime Minister Theresa May condemned Iran on Monday for supplying arms to the Houthi movement in Yemen, saying this violated two UN resolutions and was exacerbating the humanitarian crisis.

May was speaking during a visit to Israel."
1534,https://www.bbc.co.uk/news/technology-49596820,Users in the UK and across the world are unable to send or receive emails via Yahoo's platform.,"Users in the US are complaining about a new Facebook feature that uses facial recognition to suggest who should be tagged in photos. The feature, which is opt-out, has been available in Europe and Canada since 2017."
1535,https://www.irishtimes.com/business/agribusiness-and-food/what-s-the-beef-why-farmers-are-locking-horns-with-processors-1.4008887,Cattle farming is a loss-making business for most in sector,"Cattle farming in Ireland has been a family tradition for centuries, but now farmers are feeling the squeeze from processors. With the price of beef at an all-time high, farmers are demanding a better price for their cattle. However, processors say they are already operating on slim margins and cannot afford to pay more"
1536,https://www.newsweek.com/drinking-this-much-coffee-could-protect-against-gallstones-1457618,"Scientists studied over 100,000 people in Denmark to explore the link between the drink and the painful condition.",Scientists studied the effects of coffee on gallstone risk and found that those who drank more coffee had a lower risk of developing gallstones.
1537,https://www.bbc.co.uk/news/uk-scotland-glasgow-west-49594681,Helena Cicova was due to give evidence via video link but changed her mind at the last minute.,"Helena Cicova, from Slovakia, has been living in Scotland for four years and is now a British citizen. She says she feels ""at home"" in Glasgow and is proud to have voted in the UK's general election."
1538,https://www.nytimes.com/interactive/2019/09/05/realestate/05hunt-wagner.html,"An efficient family of four searches NoHo and Greenwich Village for good sunlight, high ceilings and an open feel. Here’s where they wound up.",An efficient real estate agent in New York City helps a couple find their dream home while staying within their budget. The agent uses her knowledge of the city to help the couple find the perfect neighborhood for their needs.
1539,https://www.bbc.co.uk/news/world-asia-india-49590440,Jio Fiber is expected to spark a price war and disrupt the internet and streaming industry.,Jio Fiber is a new broadband service in India that offers speeds of up to 1Gbps. The service is currently in beta testing and will be available to the public later this year.
1540,https://www.newsweek.com/f-16-sale-fighting-falcon-1457878,"A 1980 F-16A/B Fighting Falcon from Jordan is on the market in Palm Beach, Florida, for a cool $8.5 million.","A 1980 report details the F-16 Falcon's capabilities as an ""air superiority day fighter."" It goes on to say that the F-16 was the first aircraft designed with the help of a computer."
1541,https://abcnews.go.com/Entertainment/wireStory/day-school-year-uk-princess-charlotte-65405928,"Get breaking national and world news, broadcast video coverage, and exclusive interviews. Find the top news online at ABC news.",Get breaking news on Princess Charlotte as she starts her first day of school. The four-year-old daughter of Prince William and Kate Middleton is attending the Willcocks Nursery School in London.
1542,https://edition.cnn.com/2019/09/05/sport/2019-nfl-season-preview-100th-season-spt-intl/index.html,"1696 players, 32 teams and 267 games -- the 2019 NFL season is almost upon us.","1696 players will compete in the NFL's 100th season. The season will begin with the Green Bay Packers hosting the Chicago Bears on Thursday, September 5."
1543,https://www.bbc.co.uk/sport/football/49599541,Huddersfield Town are fined by the Football Association after wearing a kit that breached advertising regulations in a friendly.,Huddersfield Town have been relegated from the Premier League after a 2-0 defeat by Crystal Palace. It is the first time they have been relegated from the top flight since 1972.
1544,https://ca.reuters.com/article/technologyNews/idCAKCN1VQ1VE-OCATC,"General Motors Co will use embedded Google technology to power navigation, voice activated controls and other vehicle infotainment functions starting in 2021, in a win for Alphabet Inc in the race with Amazon.com and other technology companies to control dash…","General Motors is planning to cut production of slow-selling models and lay off thousands of workers in North America, according to sources. The move is part of a broad restructuring at the largest U.S. automaker."
1545,https://www.cbsnews.com/news/hurricane-dorian-coast-guard-rescues-dozens-after-hurricane-dorian-devastates-the-bahamas-2019-09-04/,Members of the U.S. Coast Guard will keep flying into the hardest hit parts of the Bahamas for as long as they're needed,Members of the U.S. Coast Guard have rescued dozens of people in the Bahamas who were stranded after Hurricane Dorian devastated the island nation. The Coast Guard has been working around the clock to rescue people who are trapped on the islands.
1546,https://www.cnn.com/travel/article/maks-air-show-russia/index.html,"The MAKS air show takes place every other year in Zhukovsky and showcases the best of Russian aviation, from new planes hoping to break into an international market to old military jets","The MAKS is an annual air show held in Russia. The show features acrobatic performances, as well as displays of the latest Russian aircraft."
1547,https://www.aljazeera.com/news/2019/09/iran-boost-uranium-enrichment-190905140034050.html,Al Jazeera granted rare access to only nuclear research facility in Iran where much-disputed 20 percent enriched uranium is being used.,Al Jazeera reports that Iran has announced it will boost its uranium enrichment in defiance of US sanctions. The move is likely to increase tensions between Iran and the US.
1548,https://www.wsj.com/articles/authorities-suspect-man-of-making-and-selling-gun-used-in-texas-shooting-11567639127,"Authorities Suspect Man of Making and Selling Gun Used in Texas Shooting The Wall Street Journal Texas shooter Seth Ator used loophole to get AR-style gun: report New York Post The NRA Can Be Beaten—and Here's How It Will Happen The Daily Beast In Texas, More…","Authorities Suspect that a man had made and sold the gun used in the Texas shooting. The gun was bought legally, but the seller did not have a license to sell firearms."
1549,https://www.newsweek.com/jeremy-renner-app-shut-down-trolls-1457799,"The 'Avengers' actor said the app had ""jumped the shark.""","The 'Avengers' actor's app, called Jeremy Renner, was shut down after trolls started posting hateful comments. The app was meant to be a place for fans to connect with the actor."
1550,https://www.nytimes.com/2019/09/05/well/family/how-to-safeguard-children-against-cyberbullying.html,"Recognizing warning signs and documenting the bullying may help, experts say.",The article discusses how to safeguard children against cyberbullying. It lists four warning signs that a child is being cyberbullied and offers advice on what to do if you suspect your child is a victim.
1551,https://abcnews.go.com/Politics/mike-pences-stay-trump-property-ireland-focus-senate/story?id=65407311,"Sen. Gary Peters sent a letter to Vice President Mike Pence about his stay at Trump International Golf Club in Doonbeg, Ireland.","Sen. Gary Peters is raising questions about Vice President Mike Pence's stay at a Trump property in Ireland, saying it raises ""serious ethical concerns."" Pence's chief of staff said the vice president stayed at the Trump International Golf Links & Hotel in Doonbeg at the suggestion of the Irish government."
1552,https://www.nytimes.com/2019/09/05/world/asia/carrie-lam-hong-kong-protests.html,"Demonstrators plan to hold more protests, calling the withdrawal of an extradition bill “too little, too late.”","Demonstrators plan to continue protests in Hong Kong despite an apology from the city’s leader, Carrie Lam, for a controversial extradition bill that sparked the unrest. The protesters are demanding more than the withdrawal of the bill."
1553,https://www.irishtimes.com/business/construction/analysts-cautious-on-crh-s-margin-target-deutsche-bank-says-1.4009083,Deutsche upgrades material group to buy from hold on outlook for American market in second half,"Deutsche upgrades CRH to 'buy' from 'hold' and raises its price target to EUR30 from EUR28, saying that the company's recent results were ""resilient"" and that its margin target is achievable."
1554,https://www.cbsnews.com/video/gender-based-violence-and-attacks-against-foreigners-grip-south-africa/,Activists in South Africa are protesting a wave of violence against women after several women were recent raped and brutally murdered. South African president Cyril Ramaphosa vowed to implement stronger measures against attackers. He also said at least 10 peo…,Activists in South Africa are calling for an end to the gender-based violence and attacks against foreigners that have been gripping the country. They say that these problems are symptomatic of a larger issue of inequality in South Africa.
1555,https://www.nytimes.com/2019/09/05/us/politics/michigan-state-larry-nassar.html,The Education Department announced a record fine for Michigan State University over the Larry Nassar scandal and ordered an overhaul of its handling of sexual assault.,"The Education Department has opened an investigation into Michigan State University over its handling of the Larry Nassar sexual abuse scandal. Nassar, a former doctor at the university, was sentenced to prison in 2018 for sexually abusing hundreds of young women and girls."
1556,https://www.nytimes.com/2019/09/05/world/europe/uk-brexit-elections-johnson-corbyn.html,"The prime minister was expected to take his call for an early election to voters in northern England on Thursday, but the initiative is with the opposition.","The prime minister, Boris Johnson, has called for a general election on Dec. 12, saying that it was the only way to break the impasse over Britain’s withdrawal from the European Union. The main opposition leader, Jeremy Corbyn, has said he will support the call for an election."
1557,https://www.cbsnews.com/news/eric-garner-death-nypd-arrests-plunge-since-officer-daniel-pantaleo-firing-over-chokehold-death/,The trend points to a possible slowdown amid a heated response to the firing from the officers' union,The trend of NYPD arrests has decreased since the firing of Officer Daniel Pantaleo. This is due to the chokehold death of Eric Garner.
1558,https://www.bbc.co.uk/sport/football/49595241,"Huddersfield Town offer former Scunthorpe, Southampton and Hull City boss Nigel Adkins their managerial vacancy.",Huddersfield Town have been relegated from the Premier League after a 2-0 defeat by Crystal Palace. It is the first time they have been relegated from the top flight since 1972.
1559,https://in.reuters.com/article/india-steel-bankruptcy-idINKCN1VQ1XR,"An Indian court on Thursday cleared JSW Steel Ltd's takeover plan for debt-ridden Bhushan Power and Steel, bringing an end to a bankruptcy case that has dragged on over two years.","An Indian court has admitted state-run Steel Authority of India Ltd's (SAIL) plea to initiate insolvency proceedings against Bhushan Power & Steel Ltd, in a boost to New Delhi's efforts to resolve a major chunk of the $150 billion bad debt problem plaguing the banking sector."
1560,https://www.nytimes.com/2019/09/05/arts/music/bon-iver-imi.html,"Justin Vernon has gone from a lone folk crooner to the leader of an experimental collective. See how he and his friends cracked “iMi,” one their most ambitious and important tracks yet.","Justin Vernon is the creative mastermind behind the indie folk band Bon Iver. In an interview with the New York Times, Vernon discusses the band's new album, ""i,i,"" and how he approaches songwriting and music-making."
1561,https://www.irishtimes.com/business/commercial-property/kennedy-wilson-buys-half-moon-street-in-cork-for-36-3m-1.4008965,Mixed-use development overlooks the River Lee,"Mixed-use development Kennedy Wilson has bought Half Moon Street in Cork for €36.3 million. The site, which was bought from Cork City Council, will be developed into a mix of office, retail, and residential units."
1562,https://www.cnn.com/2019/09/05/world/t-rex-air-conditioner-scn-trnd/index.html,One of the largest predators to ever walk the Earth needed to cool off every now and then.,One of the most popular items at the Museum of Natural History is a life-size replica of a Tyrannosaurus rex. The replica is so realistic that it even has its own air conditioner to keep it cool.
1563,https://www.cnn.com/2019/09/05/politics/alabama-dorian-donald-trump/index.html,"As Hurricane Dorian strengthened over the Atlantic and spun toward the Carolinas on Thursday, the President of the United States took to Twitter with a message for Americans.","As Hurricane Dorian approaches the southeastern United States, President Donald Trump has been criticized for his response to the storm. Trump has been accused of downplaying the severity of the hurricane and of using a fake map to show its projected path."
1564,https://disneyparks.disney.go.com/blog/2019/09/disney-doodle-dr-facilier-makes-friends-on-the-other-side-at-the-haunted-mansion/,"In today’s Disney Doodle, artist Ashley Taylor imagines what Dr. Facilier from “The Princess and the Frog” would do if he had the chance to visit Magic Kingdom Park.","In today's Disney Doodle, artist Ashley Taylor imagines what Dr. Facilier from ""The Princess and the Frog"" would do if he visited the Haunted Mansion. Dr. Facilier would probably be right at home in the Haunted Mansion, making friends with the ghosts and enjoying the spooky atmosphere."
1565,https://www.cbsnews.com/video/hurricane-dorian-lashes-south-carolina/,"Hurricane Dorian is bearing down on the East Coast of the United States. Ken Graham, the director of the National Hurricane Center, joined CBSN AM with the latest on the storm's path.",Hurricane Dorian is a category 1 hurricane that is currently lashing the coast of South Carolina. The hurricane is expected to bring heavy rains and strong winds to the area.
1566,https://www.cbsnews.com/video/hurricane-dorian-bashes-the-south-carolina-coast/,"Rainfall picked up heavily overnight in South Carolina. At least an additional 12 inches are expected, and there could be up to seven feet of storm surge, creating a major risk for flash flooding. More than 70 roads in the Charleston region have already been …",Rainfall picked up as Hurricane Dorian made its way up the South Carolina coast. The hurricane is expected to make its way up the East Coast in the coming days.
1567,https://www.reuters.com/article/us-usa-mortgages-idUSKCN1VQ1ZU,"Borrowing costs on U.S. 30-year fixed-rate mortgages fell to their lowest level since October 2016 in step with declining bond yields due to economic and trade worries, Freddie Mac said on Thursday.","Borrowing costs on U.S. 30-year fixed-rate mortgages fell to their lowest level since October 2016 in step with a dramatic drop in bond yields because of trade and economic worries, Freddie Mac said on Thursday."
1568,https://www.bbc.co.uk/news/entertainment-arts-49594390,The actress makes her directorial debut with a drama about the home/work life pressure facing women.,"The actress, who has not been named, said she was left feeling ""humiliated"" and ""belittled"" after the encounter with the director, who has also not been named."
1569,https://www.cnn.com/travel/article/things-to-do-cartagena-colombia/index.html,"Cartagena, set on Colombia's Caribbean coast, is becoming a must-visit, especially for Americans and Canadians enjoying new, convenient flight routes. Find out the best things to do in one of South America's most exciting cities.","Cartagena, set on Colombia's Caribbean coast, is a walled city founded in the 16th century. Its old town, surrounded by fortifications, is a UNESCO World Heritage site."
1570,https://www.cbsnews.com/video/andrew-yang-the-american-dream-is-dying-by-the-numbers/,"The ten candidates who made the cut for the third Democratic presidential debate include nine politicians -- and Andrew Yang. The 44-year-old entrepreneur, who made millions running a test prep company, had zero political experience. His early success has sur…",The ten minute video discusses how the American dream is dying by the numbers. Andrew Yang talks about how the economy has changed and how automation is taking over jobs.
1571,https://www.cbsnews.com/news/mac-miller-death-cameron-james-pettit-arrested-charged-allegedly-selling-fentanyl-laced-drugs-before-rapper-death/,"Cameron James Pettit, 28, was taken into custody and has been charged with one count of distribution of a controlled substance",Cameron James Pettit has been arrested and charged with allegedly selling fentanyl-laced drugs to Mac Miller before the rapper's death. Pettit is facing up to 20 years in prison.
1572,https://www.businessinsider.com/times-renting-made-me-feel-like-luckiest-person-in-world-2019-9,"I've been renting all over the country for a decade, and I'm starting to consider home ownership. I've loved renting, though, because it has allowed me to pick up and move whenever I want to and given me the chance to live in some incredible spaces. I've enjo…","I've been a renter for most of my life, and I've always felt like I was the luckiest person in the world. I'm not tied down to a mortgage, I can move whenever I want, and I don't have to worry about maintenance or repairs."
1573,https://www.nytimes.com/2019/09/05/briefing/south-carolina-brexit-us-open.html,"South Carolina, Brexit, U.S. Open: Here’s what you need to know.",South Carolina is bracing for Hurricane Dorian as it churns up the Atlantic coast. The state is under a state of emergency and residents are being urged to evacuate.
1574,https://abcnews.go.com/US/wireStory/coroner-pennsylvania-inmates-mysterious-death-natural-65410224,A coroner says a 21-year-old inmate in Pennsylvania whose death under mysterious circumstances in custody sparked protests died of natural causes,"A coroner has ruled that the death of a Pennsylvania inmate who was found unresponsive in his cell last month was natural. The inmate, who was serving a life sentence, was found unresponsive in his cell on March 27."
1575,https://abcnews.go.com/International/wireStory/french-judges-drop-case-air-france-2009-crash-65402523,A French association of victims of the Air France flight that crashed in 2009 en route from Rio de Janeiro to Paris says that judges have dropped a legal case against the airline and planemaker Airbus,"A French court has dismissed a case against Air France over a 2009 crash that killed all 228 people on board. The court ruled that the airline could not be held responsible for the crash, which was caused by a combination of factors."
1576,https://www.bbc.co.uk/news/technology-49594264,More than 200 million phone numbers from Facebook members have been exposed in an online database.,"More than 100 million people use the internet in Africa, a report by the UN's International Telecommunication Union (ITU) has found. The number of internet users has increased by more than 20% in the past year."
1577,https://in.reuters.com/article/exxon-mobil-m-a-norway-idINKCN1VQ23Y,"Exxon Mobil has agreed to sell its Norwegian oil and gas assets for up to $4 billion, in a move that marks the U.S. firm's exit from production in the country where it has operated for more than a century, three sources familiar with the matter said on Thursd…","Exxon Mobil is the world's largest publicly traded international oil and gas company, providing energy that helps underpin growing economies and improve living standards around the world."
1578,https://www.cnn.com/travel/article/loch-ness-monster-explanation-scli-intl/index.html,"Scientists who studied DNA from the waters of Scotland's Loch Ness say they've found no evidence of its famous monster, but concluded that sightings of what is believed to be Nessie could actually be a giant eel.",Scientists who study the Loch Ness monster say that a new DNA test may have finally solved the mystery of what the creature actually is. The test shows that the monster is actually a giant eel.
1579,https://www.cbsnews.com/video/cameron-james-pettit-arrested-mac-miller-death-today-2019-09-04/,"Cameron James Pettit, 28, is in custody Wednesday on federal charges. Pettit allegedly sold counterfeit pharmaceutical narcotics containing fentanyl to rapper Mac Miller two days before he died of a drug overdose last year. CBSN's Elaine Quijano has more.",Cameron James Pettit has been arrested in connection to the death of Mac Miller. Pettit is accused of supplying the drugs that led to Miller's overdose.
1580,https://www.newsweek.com/ms-13-former-triggerman-leaving-gang-honduras-1457659,"Anthony Diaz, 21, says he was ""only a little kid"" when he started down a path of crime in one of the toughest neighborhoods in San Pedro Sula, Honduras.","Anthony Diaz was a former triggerman for MS-13, one of the most violent gangs in the world. He's now living in Honduras, trying to leave his past behind."
1581,https://www.cnn.com/2019/09/05/investing/premarket-stocks-trading/index.html,Happy Thursday. A version of this story first appeared in CNN Business' Before the Bell newsletter. Not a subscriber? You can sign up right here.,Happy Thursday! Stocks are set to open higher this morning after the trade war between the U.S. and China showed signs of progress.
1582,https://www.nytimes.com/2019/09/05/business/dealbook/tech-youtube-fine.html,DealBook Briefing: Is U.S. Ready to Rein In Big Tech? The New York Times Google agreed to pay a record $170 million fine to settle charges that its YouTube unit violated children's privacy. But critics think it got off easy.,The article discusses how YouTube was fined $170 million by the F.T.C. for violating children’s privacy laws. The company will also have to pay $34 million to the state of New York.
1583,https://www.aljazeera.com/news/2019/09/south-africa-shuts-embassy-nigeria-reprisal-attacks-190905064418164.html,Pretoria closes diplomatic missions as Nigeria encourages its citizens to return home amid anti-foreigner violence.,Pretoria closes its embassy in Nigeria after a series of reprisal attacks on South African businesses in the country. The decision comes after days of unrest in Nigeria over a series of xenophobic attacks in South Africa.
1584,https://www.cbsnews.com/news/trump-doubles-down-on-claim-that-hurricane-dorian-threatened-alabama-after-sharpiegate-trends-on-twitter/,The president held up a map Wednesday that appeared to alter Hurricane Dorian's trajectory with a Sharpie,"The president is receiving backlash after he tweeted that Alabama was in the path of Hurricane Dorian, even though the forecast showed otherwise. He then proceeded to defend his tweet by showing a map that had been altered with a Sharpie to include Alabama in the hurricane's path."
1585,https://www.cbsnews.com/news/brexit-news-british-prime-minister-boris-johnson-brother-jo-johnson-quits-job-today-2019-09-05/,"""In recent weeks I've been torn between family loyalty and the national interest,"" Jo Johnson says","In recent news, British Prime Minister Boris Johnson's brother, Jo Johnson, has quit his job. This comes as a surprise to many, as the two have been seen as close in the past."
1586,https://www.wsj.com/video/how-the-microsoft-antitrust-case-paved-the-way-for-big-tech/B1A01161-B3D7-4204-A52F-18ECFAA9AEEC.html,"The Department of Justice is investigating the U.S.'s largest tech firms for allegedly monopolistic behavior. Roughly 20 years ago, a similar case threatened to destabilize Microsoft. WSJ explains.","The Department of Justice filed an antitrust lawsuit against Microsoft in 1998, alleging the company had a monopoly in the market for personal computer operating systems. The case was settled in 2001, and the ruling led to a number of changes in the way Microsoft did business."
1587,https://www.reuters.com/article/us-storm-dorian-house-idUSKCN1VQ1ZW,"Bahamas storm survivor Ramond King watched as Hurricane Dorian's swirling winds ripped the roof off his house in the Abaco Islands, and then as it churned to a neighbor's home to pluck the entire structure off the earth.",The article is about the devastation caused by Hurricane Dorian in the Bahamas. Many people are without power or running water and the death toll is expected to rise.
1588,https://edition.cnn.com/2019/09/05/uk/brexit-no-deal-election-what-next-intl-gbr/index.html,"The bravado of UK Prime Minister Boris Johnson premiership turned into bluster in a mere two days. 
Johnson lost his first and second parliamentary votes, as well as his governing majority, in a series of stinging defeats that blocked a no-deal Brexit next mo…","The bravado of Boris Johnson's ""do or die"" pledge to take Britain out of the European Union by the end of October is being put to the test after lawmakers voted to force the prime minister to seek a delay. If Johnson can't get a deal with the EU by October 19, he is obliged"
1589,https://www.bbc.co.uk/programmes/p07mjn0d,Climate change means we might have to change our diets. Let's tuck into some vocabulary.,Climate change is the long-term alteration of temperature and typical weather patterns in a place. Climate change could refer to a particular location or the planet as a whole.
1590,https://abcnews.go.com/US/hurricane-dorian-takes-aim-carolinas-death-toll-rises/story?id=65401919,Water levels were rising along South Carolina's coast early Thursday morning as Hurricane Dorian inched toward the picturesque port city of Charleston.,Water levels are rising in the Carolinas as Hurricane Dorian approaches. The death toll from the hurricane has risen to 30.
1591,https://in.reuters.com/article/h-m-brazil-idINKCN1VQ297,"H&M, the world's second-biggest fashion retailer, said on Thursday it had stopped purchasing leather from Brazil for the time being due to environmental concerns highlighted by Amazon wildfires.","H&M, the world's second-largest fashion retailer, said on Tuesday it would close all its stores in Brazil after a decade in the country, as part of a global review of its operations.

The company said it would focus on other markets where it saw more growth potential."
1592,https://abcnews.go.com/International/wireStory/palestinians-refugees-lebanon-asylum-canada-65402760,"Get breaking national and world news, broadcast video coverage, and exclusive interviews. Find the top news online at ABC news.",Get breaking news and updates on the situation in Lebanon as Palestinians who are refugees there seek asylum in Canada.
1593,https://www.cnn.com/2019/09/05/opinions/mattis-had-problems-with-trump-and-with-obama-biden-and-bush-bergen/index.html,"Lost in much of the one-dimensional coverage of Mattis' book is what is actually in it, writes Peter Bergen. It's true that Mattis implies sharp criticism of Trump, but he also registers strong disagreement with George W. Bush, Barack Obama and Joe Biden, who…","Lost in the discussion of whether Mattis is a hero or a traitor is the fact that he served loyally under four very different presidents. He was respected by all of them, but had disagreements with all of them as well."
1594,https://www.nytimes.com/2019/09/05/us/politics/ken-cuccinelli-immigration-trump.html,"As he rose to power in Virginia, Mr. Cuccinelli banked on hard-line immigration positions long before Donald J. Trump did. Now he’s ruffling feathers in Washington.","As he spoke to reporters on Thursday, Ken Cuccinelli, the acting director of United States Citizenship and Immigration Services, defended the Trump administration’s new rule that would make it harder for immigrants to obtain green cards if they have used public benefits."
1595,https://www.bbc.co.uk/news/uk-scotland-tayside-central-49597015,PC Roy Buggins died on Tuesday while carrying out routine duties in Montrose.,PC Roy was stabbed to death in an unprovoked attack in Dundee. His death has left the community in shock.
